2024-07-10 18:53:15,736 INFO <BrokerConnection node_id=bootstrap-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: connecting to localhost:29092 [('::1', 29092, 0, 0) IPv6]
2024-07-10 18:53:15,736 INFO Probing node bootstrap-0 broker version
2024-07-10 18:53:15,736 INFO <BrokerConnection node_id=bootstrap-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: Connection complete.
2024-07-10 18:53:15,736 INFO <BrokerConnection node_id=bootstrap-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: connecting to localhost:29092 [('::1', 29092, 0, 0) IPv6]
2024-07-10 18:53:15,736 INFO Probing node bootstrap-0 broker version
2024-07-10 18:53:15,736 INFO <BrokerConnection node_id=bootstrap-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: Connection complete.
2024-07-10 18:53:15,849 INFO Broker version identified as 2.5.0
2024-07-10 18:53:15,849 INFO Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
2024-07-10 18:53:15,849 INFO Updating subscribed topics to: ('processed-user-login',)
2024-07-10 18:53:15,849 INFO Listening to 'processed-user-login' topic...
2024-07-10 18:53:15,858 INFO Group coordinator for viewer-group is BrokerMetadata(nodeId='coordinator-0', host='localhost', port=29092, rack=None)
2024-07-10 18:53:15,858 INFO Discovered coordinator coordinator-0 for group viewer-group
2024-07-10 18:53:15,858 INFO Starting new heartbeat thread
2024-07-10 18:53:15,858 INFO Revoking previously assigned partitions set() for group viewer-group
2024-07-10 18:53:15,862 INFO <BrokerConnection node_id=coordinator-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: connecting to localhost:29092 [('::1', 29092, 0, 0) IPv6]
2024-07-10 18:53:15,864 INFO Broker version identified as 2.5.0
2024-07-10 18:53:15,864 INFO <BrokerConnection node_id=coordinator-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: Connection complete.
2024-07-10 18:53:15,864 INFO Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
2024-07-10 18:53:15,864 INFO <BrokerConnection node_id=bootstrap-0 host=localhost:29092 <connected> [IPv6 ('::1', 29092, 0, 0)]>: Closing connection. 
2024-07-10 18:53:15,864 INFO Updating subscribed topics to: ('user-login',)
2024-07-10 18:53:15,868 INFO <BrokerConnection node_id=bootstrap-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: connecting to localhost:29092 [('::1', 29092, 0, 0) IPv6]
2024-07-10 18:53:15,868 INFO Probing node bootstrap-0 broker version
2024-07-10 18:53:15,868 INFO <BrokerConnection node_id=bootstrap-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: Connection complete.
2024-07-10 18:53:15,966 INFO (Re-)joining group viewer-group
2024-07-10 18:53:15,966 INFO <BrokerConnection node_id=bootstrap-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: connecting to localhost:29092 [('::1', 29092, 0, 0) IPv6]
2024-07-10 18:53:15,969 INFO <BrokerConnection node_id=bootstrap-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: Connection complete.
2024-07-10 18:53:15,973 INFO Broker version identified as 2.5.0
2024-07-10 18:53:15,973 INFO Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
2024-07-10 18:53:15,973 INFO Listening to 'user-login' topic...
2024-07-10 18:53:15,973 INFO Group coordinator for consumer-group-1 is BrokerMetadata(nodeId='coordinator-0', host='localhost', port=29092, rack=None)
2024-07-10 18:53:15,973 INFO Discovered coordinator coordinator-0 for group consumer-group-1
2024-07-10 18:53:15,973 INFO Starting new heartbeat thread
2024-07-10 18:53:15,973 INFO Revoking previously assigned partitions set() for group consumer-group-1
2024-07-10 18:53:15,973 INFO <BrokerConnection node_id=coordinator-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: connecting to localhost:29092 [('::1', 29092, 0, 0) IPv6]
2024-07-10 18:53:15,973 INFO <BrokerConnection node_id=coordinator-0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: Connection complete.
2024-07-10 18:53:15,973 INFO <BrokerConnection node_id=bootstrap-0 host=localhost:29092 <connected> [IPv6 ('::1', 29092, 0, 0)]>: Closing connection. 
2024-07-10 18:53:16,085 INFO (Re-)joining group consumer-group-1
2024-07-10 18:53:18,962 INFO Elected group leader -- performing partition assignments using range
2024-07-10 18:53:18,977 INFO <BrokerConnection node_id=0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: connecting to localhost:29092 [('::1', 29092, 0, 0) IPv6]
2024-07-10 18:53:18,978 INFO <BrokerConnection node_id=0 host=localhost:29092 <connecting> [IPv6 ('::1', 29092, 0, 0)]>: Connection complete.
2024-07-10 18:53:18,978 INFO <BrokerConnection node_id=bootstrap-0 host=localhost:29092 <connected> [IPv6 ('::1', 29092, 0, 0)]>: Closing connection. 
2024-07-10 18:53:18,989 INFO Successfully joined group viewer-group with generation 3
2024-07-10 18:53:18,989 INFO Updated partition assignment: [TopicPartition(topic='processed-user-login', partition=0)]
2024-07-10 18:53:18,989 INFO Setting newly assigned partitions {TopicPartition(topic='processed-user-login', partition=0)} for group viewer-group
2024-07-10 18:53:18,994 INFO Processed Data: {'user_id': '63f52fce-7cff-44b4-ad61-bb950b8d1be8', 'app_version': '2.3.0', 'ip': '89.38.219.122', 'locale': 'PA', 'device_id': '4b76f416-2d16-4c0f-a9ba-f233b7dd5605', 'timestamp': 1720655083, 'device_type': 'android', 'processed_timestamp': 1720655083.7740278, 'processed_time_human_readable': '2024-07-10 18:44:43', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:54:18,968 INFO Processed Data: {'user_id': 'c3ed4065-e0d0-4946-8b13-e945662c3c6d', 'app_version': '2.3.0', 'ip': '8.87.93.15', 'locale': 'UT', 'device_id': '7d9bc907-f87e-4342-8c46-e5667cc58c10', 'timestamp': 1720655658, 'device_type': 'android', 'processed_timestamp': 1720655658.9685242, 'processed_time_human_readable': '2024-07-10 18:54:18', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:54:19,473 INFO Consumed: {'user_id': 'd281d548-7ae8-4822-b275-d2209a45dd8c', 'app_version': '2.3.0', 'ip': '84.235.230.91', 'locale': 'RI', 'device_id': '58ca0ba0-c83d-4fbb-ab40-e036d5edc784', 'timestamp': 1720655659, 'device_type': 'android'}
2024-07-10 18:54:19,473 INFO Produced: {'user_id': 'd281d548-7ae8-4822-b275-d2209a45dd8c', 'app_version': '2.3.0', 'ip': '84.235.230.91', 'locale': 'RI', 'device_id': '58ca0ba0-c83d-4fbb-ab40-e036d5edc784', 'timestamp': 1720655659, 'device_type': 'android', 'processed_timestamp': 1720655659.4733813, 'processed_time_human_readable': '2024-07-10 18:54:19', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:54:19,480 INFO Processed Data: {'user_id': 'd281d548-7ae8-4822-b275-d2209a45dd8c', 'app_version': '2.3.0', 'ip': '84.235.230.91', 'locale': 'RI', 'device_id': '58ca0ba0-c83d-4fbb-ab40-e036d5edc784', 'timestamp': 1720655659, 'device_type': 'android', 'processed_timestamp': 1720655659.4733813, 'processed_time_human_readable': '2024-07-10 18:54:19', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:54:19,978 INFO Consumed: {'user_id': 'c3afe581-3665-4dcf-a396-ff494192667e', 'app_version': '2.3.0', 'ip': '33.244.212.126', 'locale': 'ND', 'device_id': '321c97fa-3946-4c78-9678-0a1c37072534', 'timestamp': 1720655659, 'device_type': 'android'}
2024-07-10 18:54:19,981 INFO Produced: {'user_id': 'c3afe581-3665-4dcf-a396-ff494192667e', 'app_version': '2.3.0', 'ip': '33.244.212.126', 'locale': 'ND', 'device_id': '321c97fa-3946-4c78-9678-0a1c37072534', 'timestamp': 1720655659, 'device_type': 'android', 'processed_timestamp': 1720655659.978681, 'processed_time_human_readable': '2024-07-10 18:54:19', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:54:19,984 INFO Processed Data: {'user_id': 'c3afe581-3665-4dcf-a396-ff494192667e', 'app_version': '2.3.0', 'ip': '33.244.212.126', 'locale': 'ND', 'device_id': '321c97fa-3946-4c78-9678-0a1c37072534', 'timestamp': 1720655659, 'device_type': 'android', 'processed_timestamp': 1720655659.978681, 'processed_time_human_readable': '2024-07-10 18:54:19', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:54:20,469 INFO Consumed: {'user_id': 'd737e79e-c608-492d-8290-7b6c310e84a4', 'app_version': '2.3.0', 'ip': '147.71.116.198', 'locale': 'OH', 'device_id': '3f63e8a0-e835-46cb-89da-566db7a8fd79', 'timestamp': 1720655660, 'device_type': 'android'}
2024-07-10 18:54:20,486 INFO Produced: {'user_id': 'd737e79e-c608-492d-8290-7b6c310e84a4', 'app_version': '2.3.0', 'ip': '147.71.116.198', 'locale': 'OH', 'device_id': '3f63e8a0-e835-46cb-89da-566db7a8fd79', 'timestamp': 1720655660, 'device_type': 'android', 'processed_timestamp': 1720655660.4849763, 'processed_time_human_readable': '2024-07-10 18:54:20', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:54:20,486 INFO Processed Data: {'user_id': 'd737e79e-c608-492d-8290-7b6c310e84a4', 'app_version': '2.3.0', 'ip': '147.71.116.198', 'locale': 'OH', 'device_id': '3f63e8a0-e835-46cb-89da-566db7a8fd79', 'timestamp': 1720655660, 'device_type': 'android', 'processed_timestamp': 1720655660.4849763, 'processed_time_human_readable': '2024-07-10 18:54:20', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:54:20,975 INFO Consumed: {'user_id': '4e3b638c-5e24-43af-9a4a-42767b935e9e', 'app_version': '2.3.0', 'ip': '231.116.170.155', 'locale': 'CT', 'device_id': '07ccfb9a-a645-46bb-b6ea-3d0a85a8f7df', 'timestamp': 1720655660, 'device_type': 'iOS'}
2024-07-10 18:54:20,975 INFO Skipped processing due to filter conditions or error
2024-07-10 18:54:21,496 INFO Consumed: {'user_id': '73f72f28-17c9-42a6-bbd1-94936407d305', 'app_version': '2.3.0', 'ip': '204.138.3.71', 'locale': 'MD', 'device_id': 'cb7889c0-0d65-4b54-a0ba-fa9e1f78ccf9', 'timestamp': 1720655661, 'device_type': 'android'}
2024-07-10 18:54:21,497 INFO Produced: {'user_id': '73f72f28-17c9-42a6-bbd1-94936407d305', 'app_version': '2.3.0', 'ip': '204.138.3.71', 'locale': 'MD', 'device_id': 'cb7889c0-0d65-4b54-a0ba-fa9e1f78ccf9', 'timestamp': 1720655661, 'device_type': 'android', 'processed_timestamp': 1720655661.497321, 'processed_time_human_readable': '2024-07-10 18:54:21', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:54:21,497 INFO Processed Data: {'user_id': '73f72f28-17c9-42a6-bbd1-94936407d305', 'app_version': '2.3.0', 'ip': '204.138.3.71', 'locale': 'MD', 'device_id': 'cb7889c0-0d65-4b54-a0ba-fa9e1f78ccf9', 'timestamp': 1720655661, 'device_type': 'android', 'processed_timestamp': 1720655661.497321, 'processed_time_human_readable': '2024-07-10 18:54:21', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:54:21,994 INFO Consumed: {'user_id': '10b84935-0fe0-4373-9bce-41b4b5bc16a0', 'app_version': '2.3.0', 'ip': '192.197.9.144', 'locale': 'KS', 'device_id': '2cb78594-3325-46f9-98b9-be25b22abd02', 'timestamp': 1720655661, 'device_type': 'iOS'}
2024-07-10 18:54:21,995 INFO Skipped processing due to filter conditions or error
2024-07-10 18:54:22,497 INFO Consumed: {'user_id': '28dd82c7-2a9f-42db-85e4-abdcbb6664ca', 'app_version': '2.3.0', 'ip': '177.56.156.188', 'locale': 'ID', 'device_id': '8ac820d7-03fa-4df6-bbd5-98366fc33dda', 'timestamp': 1720655662, 'device_type': 'iOS'}
2024-07-10 18:54:22,498 INFO Skipped processing due to filter conditions or error
2024-07-10 18:54:22,998 INFO Consumed: {'user_id': 'cc3fde02-f0d9-45e3-aa30-81a5ea6eb311', 'app_version': '2.3.0', 'ip': '68.104.173.125', 'locale': 'CA', 'device_id': '2f945b38-1457-48aa-b99f-1c3fdfed6e8b', 'timestamp': 1720655662, 'device_type': 'iOS'}
2024-07-10 18:54:22,998 INFO Skipped processing due to filter conditions or error
2024-07-10 18:54:23,497 INFO Consumed: {'user_id': '3868a225-0bbf-41df-ac02-3e9eb809bafd', 'app_version': '2.3.0', 'ip': '157.192.198.111', 'locale': 'KS', 'device_id': '7033ff9d-ce74-42bf-9a63-6b280abbddf8', 'timestamp': 1720655663}
2024-07-10 18:54:23,497 INFO Skipped processing due to filter conditions or error
2024-07-10 18:54:23,997 INFO Consumed: {'user_id': '9f683c3f-4e47-482a-8c55-0962c521055d', 'app_version': '2.3.0', 'ip': '231.172.4.225', 'locale': 'AL', 'device_id': 'a6f307ff-a045-4f7d-b8e3-94ef6f25f41f', 'timestamp': 1720655664, 'device_type': 'iOS'}
2024-07-10 18:54:23,997 INFO Skipped processing due to filter conditions or error
2024-07-10 18:54:24,499 INFO Consumed: {'user_id': '553b52ef-de19-4a67-a9ed-bb053f9d5538', 'app_version': '2.3.0', 'ip': '145.81.78.242', 'locale': 'TX', 'device_id': '513897e0-82cf-41f0-9ce0-682d3a63ff31', 'timestamp': 1720655664}
2024-07-10 18:54:24,499 INFO Skipped processing due to filter conditions or error
2024-07-10 18:54:24,998 INFO Consumed: {'user_id': '176e74a8-48c3-46a4-a268-a68802cc40ba', 'app_version': '2.3.0', 'ip': '25.227.52.136', 'locale': 'AK', 'device_id': '8cd6cbaa-de68-48d5-a469-a271e2792c7c', 'timestamp': 1720655665, 'device_type': 'iOS'}
2024-07-10 18:54:24,998 INFO Skipped processing due to filter conditions or error
2024-07-10 18:54:25,503 INFO Consumed: {'user_id': '009c13f0-8ffa-4884-8c8c-602bb8f1b73c', 'app_version': '2.3.0', 'ip': '199.173.169.9', 'locale': 'NV', 'device_id': '70a1c91e-1750-4d9b-8731-777de16082d3', 'timestamp': 1720655665, 'device_type': 'iOS'}
2024-07-10 18:54:25,503 INFO Skipped processing due to filter conditions or error
2024-07-10 18:54:26,007 INFO Consumed: {'user_id': '86bb2e72-65d9-4577-b416-e5013fc2cd9e', 'app_version': '2.3.0', 'ip': '163.230.19.114', 'locale': 'HI', 'device_id': '84f098de-688f-41a4-8a22-966c1fde797d', 'timestamp': 1720655666, 'device_type': 'android'}
2024-07-10 18:54:26,007 INFO Produced: {'user_id': '86bb2e72-65d9-4577-b416-e5013fc2cd9e', 'app_version': '2.3.0', 'ip': '163.230.19.114', 'locale': 'HI', 'device_id': '84f098de-688f-41a4-8a22-966c1fde797d', 'timestamp': 1720655666, 'device_type': 'android', 'processed_timestamp': 1720655666.0073671, 'processed_time_human_readable': '2024-07-10 18:54:26', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:54:26,007 INFO Processed Data: {'user_id': '86bb2e72-65d9-4577-b416-e5013fc2cd9e', 'app_version': '2.3.0', 'ip': '163.230.19.114', 'locale': 'HI', 'device_id': '84f098de-688f-41a4-8a22-966c1fde797d', 'timestamp': 1720655666, 'device_type': 'android', 'processed_timestamp': 1720655666.0073671, 'processed_time_human_readable': '2024-07-10 18:54:26', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:54:26,516 INFO Consumed: {'user_id': 'd1f35fd2-da59-40a6-ae2e-e5ba0225fd7a', 'app_version': '2.3.0', 'ip': '173.221.139.104', 'locale': 'NY', 'device_id': 'c9803464-c388-464f-93e9-72d28063f80f', 'timestamp': 1720655666}
2024-07-10 18:54:26,517 INFO Skipped processing due to filter conditions or error
2024-07-10 18:54:27,012 INFO Consumed: {'user_id': 'a2a807c6-f6d6-4c48-b1ce-cca423b3a41a', 'app_version': '2.3.0', 'ip': '167.41.37.245', 'locale': 'IN', 'device_id': '7d26cda6-1d8c-42f7-b6cd-bfbe8a83a161', 'timestamp': 1720655667, 'device_type': 'iOS'}
2024-07-10 18:54:27,012 INFO Skipped processing due to filter conditions or error
2024-07-10 18:54:27,523 INFO Consumed: {'user_id': '34922dc6-5abb-4d17-8b8e-5699d80acb21', 'app_version': '2.3.0', 'ip': '190.179.156.94', 'locale': 'NY', 'device_id': '53651dfd-fbd9-4349-ad7e-9a5c859c8c95', 'timestamp': 1720655667, 'device_type': 'iOS'}
2024-07-10 18:54:27,523 INFO Skipped processing due to filter conditions or error
2024-07-10 18:54:28,021 INFO Consumed: {'user_id': '368d1029-e35d-4830-b9a5-51508862d769', 'app_version': '2.3.0', 'ip': '19.62.84.254', 'locale': 'TN', 'device_id': 'b782349c-58f0-4f4d-88b3-196afb7a391a', 'timestamp': 1720655668}
2024-07-10 18:54:28,021 INFO Skipped processing due to filter conditions or error
2024-07-10 18:54:28,526 INFO Consumed: {'user_id': 'a3f3bad4-1ebe-45af-87a9-2fc3fbbd9ae8', 'app_version': '2.3.0', 'ip': '77.144.61.173', 'locale': 'NV', 'device_id': '5fd310e0-d2cc-43ab-8f23-840603002c92', 'timestamp': 1720655668, 'device_type': 'iOS'}
2024-07-10 18:54:28,526 INFO Skipped processing due to filter conditions or error
2024-07-10 18:54:29,032 INFO Consumed: {'user_id': '50ac6565-8c7f-495b-8f89-7fde648f14c5', 'app_version': '2.3.0', 'ip': '244.59.149.253', 'locale': 'SC', 'device_id': 'e5374a86-6d5b-4c37-8c0b-742b7071271f', 'timestamp': 1720655669, 'device_type': 'iOS'}
2024-07-10 18:54:29,032 INFO Skipped processing due to filter conditions or error
2024-07-10 18:54:29,532 INFO Consumed: {'user_id': 'fc7fefa3-c9cb-42e3-93a2-367e0188afb8', 'app_version': '2.3.0', 'ip': '7.102.0.111', 'locale': 'MT', 'device_id': '7c31f12d-ce78-4ce1-b0b3-0b02957035d6', 'timestamp': 1720655669, 'device_type': 'iOS'}
2024-07-10 18:54:29,533 INFO Skipped processing due to filter conditions or error
2024-07-10 18:54:30,021 INFO Consumed: {'user_id': '035197b6-58ae-41e3-b153-fad4807d543c', 'app_version': '2.3.0', 'ip': '254.173.75.211', 'locale': 'TN', 'device_id': 'e2ed2129-f944-4eaf-9c38-073752190c70', 'timestamp': 1720655670, 'device_type': 'android'}
2024-07-10 18:54:30,037 INFO Produced: {'user_id': '035197b6-58ae-41e3-b153-fad4807d543c', 'app_version': '2.3.0', 'ip': '254.173.75.211', 'locale': 'TN', 'device_id': 'e2ed2129-f944-4eaf-9c38-073752190c70', 'timestamp': 1720655670, 'device_type': 'android', 'processed_timestamp': 1720655670.021978, 'processed_time_human_readable': '2024-07-10 18:54:30', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:54:30,040 INFO Processed Data: {'user_id': '035197b6-58ae-41e3-b153-fad4807d543c', 'app_version': '2.3.0', 'ip': '254.173.75.211', 'locale': 'TN', 'device_id': 'e2ed2129-f944-4eaf-9c38-073752190c70', 'timestamp': 1720655670, 'device_type': 'android', 'processed_timestamp': 1720655670.021978, 'processed_time_human_readable': '2024-07-10 18:54:30', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:54:30,526 INFO Consumed: {'user_id': 'e7dda7fc-ebf5-412b-b9c4-485ead3de84d', 'app_version': '2.3.0', 'ip': '162.117.68.151', 'locale': 'DE', 'device_id': '4b641700-74f5-41d0-8496-b62c7f1c8a6d', 'timestamp': 1720655670, 'device_type': 'iOS'}
2024-07-10 18:54:30,526 INFO Skipped processing due to filter conditions or error
2024-07-10 18:54:31,042 INFO Consumed: {'user_id': 'ef385c99-00ec-4a73-afd2-4327b3a8a2b0', 'app_version': '2.3.0', 'ip': '164.81.27.125', 'locale': 'IN', 'device_id': '2b839c9f-6423-4566-bbab-582a18245227', 'timestamp': 1720655671, 'device_type': 'android'}
2024-07-10 18:54:31,042 INFO Produced: {'user_id': 'ef385c99-00ec-4a73-afd2-4327b3a8a2b0', 'app_version': '2.3.0', 'ip': '164.81.27.125', 'locale': 'IN', 'device_id': '2b839c9f-6423-4566-bbab-582a18245227', 'timestamp': 1720655671, 'device_type': 'android', 'processed_timestamp': 1720655671.04288, 'processed_time_human_readable': '2024-07-10 18:54:31', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:54:31,042 INFO Processed Data: {'user_id': 'ef385c99-00ec-4a73-afd2-4327b3a8a2b0', 'app_version': '2.3.0', 'ip': '164.81.27.125', 'locale': 'IN', 'device_id': '2b839c9f-6423-4566-bbab-582a18245227', 'timestamp': 1720655671, 'device_type': 'android', 'processed_timestamp': 1720655671.04288, 'processed_time_human_readable': '2024-07-10 18:54:31', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:54:31,536 INFO Consumed: {'user_id': '81c04e85-65d9-4232-96b5-9114c918ed8e', 'app_version': '2.3.0', 'ip': '66.140.209.181', 'locale': 'OK', 'device_id': 'a8633784-d3fc-48c5-a070-b50fb9305725', 'timestamp': 1720655671, 'device_type': 'iOS'}
2024-07-10 18:54:31,536 INFO Skipped processing due to filter conditions or error
2024-07-10 18:54:32,042 INFO Consumed: {'user_id': '82c1d73d-5842-46ed-a87f-e89bb34cc272', 'app_version': '2.3.0', 'ip': '33.42.75.46', 'locale': 'CA', 'device_id': '5f2d5adc-a111-486a-9452-e024042fcf50', 'timestamp': 1720655672, 'device_type': 'android'}
2024-07-10 18:54:32,042 INFO Produced: {'user_id': '82c1d73d-5842-46ed-a87f-e89bb34cc272', 'app_version': '2.3.0', 'ip': '33.42.75.46', 'locale': 'CA', 'device_id': '5f2d5adc-a111-486a-9452-e024042fcf50', 'timestamp': 1720655672, 'device_type': 'android', 'processed_timestamp': 1720655672.0428717, 'processed_time_human_readable': '2024-07-10 18:54:32', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:54:32,042 INFO Processed Data: {'user_id': '82c1d73d-5842-46ed-a87f-e89bb34cc272', 'app_version': '2.3.0', 'ip': '33.42.75.46', 'locale': 'CA', 'device_id': '5f2d5adc-a111-486a-9452-e024042fcf50', 'timestamp': 1720655672, 'device_type': 'android', 'processed_timestamp': 1720655672.0428717, 'processed_time_human_readable': '2024-07-10 18:54:32', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:54:32,547 INFO Consumed: {'user_id': 'b7c7b4c6-ecac-499f-8f76-5c834b40ec28', 'app_version': '2.3.0', 'ip': '168.53.93.224', 'locale': 'KS', 'device_id': '07f32016-62e1-4c34-ac0b-d57ab20f01a5', 'timestamp': 1720655672}
2024-07-10 18:54:32,547 INFO Skipped processing due to filter conditions or error
2024-07-10 18:54:33,052 INFO Consumed: {'user_id': '1066e645-afc2-43fd-8b42-c44c53112bdf', 'app_version': '2.3.0', 'ip': '166.217.177.193', 'locale': 'CT', 'device_id': '86faa34c-21a6-4894-ba5c-1df4a9adc363', 'timestamp': 1720655673, 'device_type': 'android'}
2024-07-10 18:54:33,054 INFO Produced: {'user_id': '1066e645-afc2-43fd-8b42-c44c53112bdf', 'app_version': '2.3.0', 'ip': '166.217.177.193', 'locale': 'CT', 'device_id': '86faa34c-21a6-4894-ba5c-1df4a9adc363', 'timestamp': 1720655673, 'device_type': 'android', 'processed_timestamp': 1720655673.0522082, 'processed_time_human_readable': '2024-07-10 18:54:33', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:54:33,055 INFO Processed Data: {'user_id': '1066e645-afc2-43fd-8b42-c44c53112bdf', 'app_version': '2.3.0', 'ip': '166.217.177.193', 'locale': 'CT', 'device_id': '86faa34c-21a6-4894-ba5c-1df4a9adc363', 'timestamp': 1720655673, 'device_type': 'android', 'processed_timestamp': 1720655673.0522082, 'processed_time_human_readable': '2024-07-10 18:54:33', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:54:33,540 INFO Consumed: {'user_id': '7903d586-96ce-4ca4-bd8f-afea1cac8064', 'app_version': '2.3.0', 'ip': '208.97.12.129', 'locale': 'UT', 'device_id': '7baf1d4b-7a92-484c-8b5a-7e2af2160f2e', 'timestamp': 1720655673, 'device_type': 'android'}
2024-07-10 18:54:33,556 INFO Produced: {'user_id': '7903d586-96ce-4ca4-bd8f-afea1cac8064', 'app_version': '2.3.0', 'ip': '208.97.12.129', 'locale': 'UT', 'device_id': '7baf1d4b-7a92-484c-8b5a-7e2af2160f2e', 'timestamp': 1720655673, 'device_type': 'android', 'processed_timestamp': 1720655673.5564373, 'processed_time_human_readable': '2024-07-10 18:54:33', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:54:33,558 INFO Processed Data: {'user_id': '7903d586-96ce-4ca4-bd8f-afea1cac8064', 'app_version': '2.3.0', 'ip': '208.97.12.129', 'locale': 'UT', 'device_id': '7baf1d4b-7a92-484c-8b5a-7e2af2160f2e', 'timestamp': 1720655673, 'device_type': 'android', 'processed_timestamp': 1720655673.5564373, 'processed_time_human_readable': '2024-07-10 18:54:33', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:54:34,046 INFO Consumed: {'user_id': '5b794af0-9aca-4a38-b96a-6339079db319', 'app_version': '2.3.0', 'ip': '253.223.239.39', 'locale': 'CO', 'device_id': '53d5cf52-521b-48ee-9eb9-25bb94fbe846', 'timestamp': 1720655674, 'device_type': 'android'}
2024-07-10 18:54:34,046 INFO Produced: {'user_id': '5b794af0-9aca-4a38-b96a-6339079db319', 'app_version': '2.3.0', 'ip': '253.223.239.39', 'locale': 'CO', 'device_id': '53d5cf52-521b-48ee-9eb9-25bb94fbe846', 'timestamp': 1720655674, 'device_type': 'android', 'processed_timestamp': 1720655674.0462942, 'processed_time_human_readable': '2024-07-10 18:54:34', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:54:34,061 INFO Processed Data: {'user_id': '5b794af0-9aca-4a38-b96a-6339079db319', 'app_version': '2.3.0', 'ip': '253.223.239.39', 'locale': 'CO', 'device_id': '53d5cf52-521b-48ee-9eb9-25bb94fbe846', 'timestamp': 1720655674, 'device_type': 'android', 'processed_timestamp': 1720655674.0462942, 'processed_time_human_readable': '2024-07-10 18:54:34', 'device_category': 'Mobile', 'anomaly': False}
2024-07-10 18:54:34,552 INFO Consumed: {'user_id': '65952c4b-65b8-497c-b93a-6e0b7b01e5c2', 'app_version': '2.3.0', 'ip': '201.243.72.175', 'locale': 'VA', 'device_id': '9546cfee-e0b2-4d62-a42d-06e9bca26d82', 'timestamp': 1720655674, 'device_type': 'android'}
2024-07-10 18:54:34,552 INFO Produced: {'user_id': '65952c4b-65b8-497c-b93a-6e0b7b01e5c2', 'app_version': '2.3.0', 'ip': '201.243.72.175', 'locale': 'VA', 'device_id': '9546cfee-e0b2-4d62-a42d-06e9bca26d82', 'timestamp': 1720655674, 'device_type': 'android', 'processed_timestamp': 1720655674.5524874, 'processed_time_human_readable': '2024-07-10 18:54:34', 'device_category': 'Mobile', 'anomaly': True}
2024-07-10 18:54:34,552 INFO Processed Data: {'user_id': '65952c4b-65b8-497c-b93a-6e0b7b01e5c2', 'app_version': '2.3.0', 'ip': '201.243.72.175', 'locale': 'VA', 'device_id': '9546cfee-e0b2-4d62-a42d-06e9bca26d82', 'timestamp': 1720655674, 'device_type': 'android', 'processed_timestamp': 1720655674.5524874, 'processed_time_human_readable': '2024-07-10 18:54:34', 'device_category': 'Mobile', 'anomaly': True}
2024-07-10 18:54:35,059 INFO Consumed: {'user_id': 'c6ceb7ef-9b28-45d4-9f91-7a30c6f2ab27', 'app_version': '2.3.0', 'ip': '56.44.90.21', 'locale': 'AZ', 'device_id': '9cdacd35-45ee-48f8-a639-b8b3f4ff117c', 'timestamp': 1720655675, 'device_type': 'iOS'}
2024-07-10 18:54:35,059 INFO Skipped processing due to filter conditions or error
